  19.11429,    691,    850,    1473,    1486    
  18.48571,    691,    852,    1476,    1489    
  17.11429,    691,    852,    1475,    1489    
  17.28572,    691,    852,    1475,    1489    
  16.60000,    690,    851,    1476,    1490    
  15.88571,    690,    852,    1477,    1491    
  15.62857,    691,    853,    1480,    1493    
  15.08571,    692,    855,    1483,    1497    
  14.48571,    693,    857,    1485,    1499    
  14.42857,    694,    858,    1488,    1503    
  13.97143,    694,    859,    1492,    1506    
  12.71429,    694,    859,    1495,    1510    
  11.51429,    696,    861,    1498,    1512    
  11.14286,    697,    863,    1500,    1514    
  9.91429,    699,    866,    1502,    1516    
  8.54286,    701,    868,    1503,    1517    
  7.00000,    702,    870,    1504,    1518    
  6.71429,    704,    871,    1504,    1519    
  7.88571,    706,    875,    1505,    1519    
  9.45714,    707,    877,    1506,    1521    
  9.37143,    709,    879,    1507,    1522    
  7.97143,    710,    881,    1509,    1524    
  5.40000,    711,    882,    1508,    1523    
  4.77143,    712,    881,    1504,    1519    
  1.00000,    711,    880,    1502,    1517    
  -3.08571,    709,    879,    1501,    1515    
  -4.05714,    708,    877,    1499,    1514    
  -4.71429,    706,    874,    1498,    1513    
  -5.85714,    704,    873,    1498,    1513    
  -7.65714,    703,    871,    1497,    1512    
  -10.51429,    701,    868,    1497,    1512    
  -11.74286,    699,    865,    1497,    1512    
  -12.37143,    697,    862,    1496,    1510    
  -13.00000,    695,    859,    1494,    1508    
  -14.05714,    694,    857,    1492,    1506    
  -15.37143,    692,    855,    1490,    1503    
  -15.48571,    691,    853,    1487,    1501    
  -16.20000,    690,    850,    1485,    1499    
  -15.85714,    689,    848,    1483,    1497    
  -15.02857,    688,    846,    1482,    1495    
  -16.68572,    687,    845,    1481,    1495    
  -16.25714,    686,    844,    1478,    1492    
  -15.68571,    685,    843,    1475,    1488    
  -15.48571,    685,    842,    1472,    1485    
  -15.91429,    684,    841,    1470,    1483    
  -16.91429,    684,    841,    1467,    1481    
  -16.54286,    683,    840,    1466,    1479    
  -16.00000,    683,    839,    1464,    1477    
  -16.08572,    683,    839,    1463,    1476    
  -15.85714,    682,    838,    1462,    1474    
  -15.82857,    682,    837,    1460,    1473    
  -15.25714,    682,    836,    1459,    1472    
  -15.22857,    682,    836,    1458,    1470    
  -15.77143,    682,    835,    1457,    1469    
  -14.25714,    682,    834,    1456,    1468    
  -13.85714,    682,    832,    1454,    1467    
  -13.42857,    681,    831,    1453,    1466    
