Unnamed: 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,d_Sensor 1,d_Sensor 2,d_Sensor 3,d_Sensor 4,timeTracker
0,0.4739393939393939,0.4593939393939394,0.4593939393939394,0.4642424242424242,0.0,0.0,0.0,0.0,1572818443.586677
1,0.4715151515151516,0.4618181818181818,0.4618181818181818,0.4642424242424242,-0.117655338883265,0.117655338883265,0.117655338883265,0.0,1572818443.596979
2,0.4658403315119733,0.4610074932462992,0.4610074932462992,0.4642424242424242,-0.2651636042406468,0.04438700926088057,0.04438700926088057,0.0,1572818443.608382
3,0.462973939760578,0.4593851364213293,0.4581678777745071,0.4545454545454545,-0.2642500989299616,-0.01749821046800069,-0.05325328296447741,-0.2221010833526944,1572818443.619297
4,0.4612525906251338,0.4554749067622881,0.4584161402149416,0.4565445652094678,-0.2361800620780943,-0.1134773124590328,-0.03030951734982161,-0.08624415359430393,1572818443.630197
5,0.4601071518298948,0.4503548345122629,0.4577636883701204,0.4511879638065003,-0.2061264179535608,-0.2130232432058817,-0.03754185031408151,-0.2188291476580947,1572818443.641146
6,0.4600025216024097,0.4509810121880785,0.4565962312440058,0.4524258449424134,-0.1651609335773685,-0.1370154366248293,-0.05094479514690105,-0.1122033201272073,1572818443.652431
7,0.4593039407036865,0.4495482926675203,0.4563351307099954,0.4507854898678641,-0.1447109444825432,-0.1357314488370339,-0.04612864783353979,-0.1243096345118002,1572818443.663263
8,0.4587613074590063,0.4490006063882452,0.4555840615543457,0.4512287709546192,-0.1285512636676394,-0.119078003586993,-0.05128745213117297,-0.08260224855894943,1572818443.672749
9,0.4583279218798074,0.4490735923141777,0.454486354209283,0.4490144888583095,-0.1141798312341797,-0.09522981312064463,-0.05947345798955715,-0.1140478334282862,1572818443.682726
10,0.4579739862762426,0.4486725160253286,0.4540377469995109,0.4495537455275849,-0.1021676493346993,-0.08583061857026844,-0.0578993352282898,-0.07860021747151053,1572818443.692207
11,0.4580959061455452,0.4462298522203154,0.4532472886056693,0.4491336416163682,-0.08545173585937388,-0.1130461833104355,-0.06085239674503953,-0.0717855732240939,1572818443.701691
12,0.4578147957112388,0.4469127789660086,0.4529637027042344,0.4491800145504667,-0.07705046454259898,-0.08497959191808646,-0.05715407112807292,-0.05876924573051772,1572818443.712521
13,0.4572172557679272,0.4474964953623568,0.4491231648106719,0.4488503935081292,-0.07410668482856976,-0.0627561266947166,-0.0864753642349855,-0.05427511595225105,1572818443.723468
14,0.4573676205985852,0.4480008227459176,0.4488136754853892,0.4489105014582187,-0.06369605328273308,-0.04567159974140632,-0.079632253296448,-0.04594350113653876,1572818443.734398
15,0.4571848919585729,0.4481148178749803,0.4485449082678644,0.4489626809952763,-0.05829916579053146,-0.03724100932991468,-0.07352664415749016,-0.03936314943377214,1572818443.745206
16,0.45702396154305,0.4482146134768813,0.4483093920425798,0.4490084011447746,-0.05357476764932172,-0.03086137259921081,-0.06801665423602793,-0.03411284485872142,1572818443.756157
17,0.4571604972531666,0.4483026975473114,0.4451871232498849,0.4487643994787208,-0.04677648683725186,-0.02589426536567455,-0.09112544600509394,-0.03288824669408872,1572818443.766668
18,0.4570177305376562,0.4475640318303494,0.4445903207845719,0.4485465835769853,-0.04363601470965247,-0.0319711989266547,-0.08794426387057089,-0.03187584939041654,1572818443.776148
19,0.4566378086070169,0.4468957172826952,0.4440555003072328,0.4465560209760697,-0.04327912438221397,-0.03616048419122121,-0.08461238448938928,-0.04841631028914786,1572818443.785693
20,0.456533861773934,0.447040521094087,0.4440984025407368,0.4464671891998478,-0.04052052563403622,-0.03085328763797945,-0.07590746428757669,-0.0444703497023499,1572818443.795138
21,0.4562096394667269,0.4466935455692636,0.4438878921015948,0.4444658096505171,-0.03988131609039949,-0.03125754485884937,-0.0705945029773794,-0.05949213225458729,1572818443.805062
22,0.4561338011696947,0.4466063055872723,0.4436972102127537,0.4442469538968755,-0.03745909472755628,-0.02927050338364666,-0.0658653291968445,-0.05579561681209617,1572818443.814575
23,0.4558528076439314,0.4463075170721571,0.443068683831793,0.4440477024433249,-0.03688486781512282,-0.02945539759318396,-0.06589355214680206,-0.05247206162803142,1572818443.824073
24,0.4555937332958417,0.4466662310556441,0.4427092827959508,0.4438655737233478,-0.03599623350392527,-0.02457130235958867,-0.06319069060501477,-0.0492525304533172,1572818443.834903
25,0.4555511472058412,0.4455702324206761,0.4425907444544347,0.4436984846598814,-0.03390983786219259,-0.03045705271373865,-0.05906250012977051,-0.04634215098411291,1572818443.845772
26,0.455322376737697,0.4455403756292245,0.4420743236547509,0.4435446741732352,-0.03309912080607804,-0.02831233431785037,-0.05817548820119318,-0.04370659614151923,1572818443.856627
27,0.4554763645674835,0.445705606937582,0.4417918196636264,0.4432083709842298,-0.03025543356890768,-0.02509863775395449,-0.0558332171695306,-0.04269793543251628,1572818443.867538
28,0.4552649252712877,0.4449282770732798,0.4415297371305923,0.4423305907114882,-0.02960864425808494,-0.02843363167841603,-0.05361102139035914,-0.04548875136550881,1572818443.878426
29,0.4550673155411207,0.4447425494569758,0.4412860103630905,0.4420563736124596,-0.02898964989418086,-0.02767125408547084,-0.0515498645735039,-0.04410014151160978,1572818443.888967
30,0.4548822620690477,0.4445694942886544,0.4410588379799134,0.4416209622283225,-0.02847534541044842,-0.02704651024717259,-0.04974941401643441,-0.04423095249326428,1572818443.898427
31,0.454708640533227,0.4440649419032185,0.4404983199883989,0.4410369168944068,-0.02794487225648163,-0.02869946805933355,-0.05034373940447706,-0.04534069746490437,1572818443.907902
32,0.4547033270067398,0.4442599717824735,0.438944901180188,0.4404851274077661,-0.02657000975769168,-0.02569205297666227,-0.05716907557714918,-0.04613009674114295,1572818443.917372
33,0.4545454297193031,0.4439534552746943,0.4377792213470362,0.4402999737700073,-0.02608313758013258,-0.02609697464609092,-0.06135958306685974,-0.04458007961580569,1572818443.926838
34,0.4543964685131436,0.4436643724606431,0.436658907413191,0.4399628495069271,-0.0255926972014927,-0.02635297469037332,-0.06500619473052993,-0.0440723983411218,1572818443.936301
35,0.4542557288268868,0.4427694119358457,0.4357535575054234,0.4394849750661704,-0.02509985519321965,-0.0300650699043798,-0.06694381781672877,-0.0444125881304594,1572818443.945791
36,0.4541225689738738,0.4428357605592289,0.4343824170178491,0.4391880736220629,-0.0245371089183073,-0.02804995223281772,-0.07070086819208249,-0.04354471602890552,1572818443.956533
37,0.4541346239076669,0.4422971517097828,0.4320391319035781,0.4382944282687418,-0.02343384023242989,-0.02924209509052121,-0.07977021671669565,-0.04550490635292465,1572818443.967342
38,0.4540115780604668,0.4422269437563371,0.4318026000583197,0.4371273733379253,-0.02291494403328999,-0.02802806368611838,-0.07583515630989293,-0.04852167202285214,1572818443.978335
39,0.4537632941676263,0.442448973465764,0.4315810734913775,0.4369116733733755,-0.02291939908496548,-0.02551514545000071,-0.07211908189965693,-0.04708162164250078,1572818443.989119
40,0.453655062639869,0.4423777716197173,0.4313732197638779,0.4364087812933509,-0.02240234540442394,-0.02453059529394919,-0.0685721495063191,-0.04701841692307419,1572818444.000098
41,0.4534258348370919,0.4423104332081583,0.4311778563091214,0.4360758609713674,-0.02235919297175111,-0.0236128912187156,-0.06524022898933911,-0.04625697622664907,1572818444.010867
42,0.4533304261369169,0.4421128205133607,0.4308381178475074,0.4350366087976939,-0.02189933910737334,-0.02347240263802768,-0.06330709671079295,-0.04914059318254099,1572818444.020399
43,0.4532394484337707,0.4419245219682174,0.4305162733382572,0.4346047733949929,-0.02145258388025928,-0.02330643899986835,-0.0614557474731212,-0.04897771170911081,1572818444.029855
44,0.4530337537386717,0.4416163734926646,0.4300617389506063,0.4336209413728114,-0.02146163841758713,-0.02371853895188055,-0.06062814184707358,-0.05144528545262139,1572818444.039331
45,0.452953259779938,0.4414474930379256,0.4299221172154296,0.4330931366084515,-0.02101642522836165,-0.02346480626608005,-0.05793799840543912,-0.05164362551890565,1572818444.048791
46,0.4528763080010522,0.441286201582268,0.4296468716967756,0.4321623224515369,-0.02057916740329959,-0.0231891870884184,-0.05624231025095927,-0.05364507207989077,1572818444.058358
47,0.4528026757931765,0.4408883269486667,0.4291042815165088,0.4318243456225587,-0.02015496722311933,-0.02394375929673868,-0.05629271594158815,-0.05284874844126034,1572818444.067855
48,0.452622070267084,0.4408662129977074,0.4278882608064345,0.4316413150907806,-0.02005119180071234,-0.02307840971451165,-0.05940034062511262,-0.05131278085947563,1572818444.078505
49,0.4524481421380532,0.440727286812864,0.4276770480499604,0.4313311754493035,-0.01992430944831338,-0.02267792951482672,-0.05723859837450695,-0.05033771313832099,1572818444.089355
50,0.4523874761248853,0.440825642316543,0.4273387032301864,0.4306329622897749,-0.01948194378305628,-0.02147738601600617,-0.0558241047666395,-0.05089819393494623,1572818444.100327
51,0.452329271630121,0.4409197899951486,0.4271507131003833,0.4303567476388317,-0.01905375477722422,-0.0203379153445805,-0.05380731547278985,-0.04985022584053498,1572818444.111217
52,0.4522733853350608,0.4407873621325263,0.4268392064598606,0.4300927928543055,-0.01863837778203941,-0.02003094298340755,-0.05250542875818732,-0.04881421751686339,1572818444.122084
53,0.4522196846906517,0.4406601652279465,0.4260191395720223,0.4293243634669177,-0.01823555726561588,-0.01972733408303042,-0.05367764889370591,-0.04969934951506784,1572818444.13292
54,0.4520688027115502,0.4404303118040827,0.425611456794902,0.4289628624529762,-0.01816964191158394,-0.01989108622589124,-0.05315750258712575,-0.04924788336293844,1572818444.14237
55,0.4520208836006837,0.439995548779718,0.4250902614217718,0.4286155990086506,-0.01779840937857049,-0.02078637649140827,-0.05323906822543779,-0.04876046269501144,1572818444.151869
56,0.4518785161352287,0.439783511833544,0.4248433142726644,0.4282818939621583,-0.01772222113145426,-0.02084332788277881,-0.0520060882152844,-0.04825627853081881,1572818444.161317
57,0.4516456985992018,0.4395786288059017,0.4246069699063704,0.4279611027184989,-0.01791049326454005,-0.02087118715720586,-0.05079654955163533,-0.04773116764733069,1572818444.170767
58,0.4515135130847618,0.4394841092831512,0.4238845723159886,0.4275300504190096,-0.01780284054616942,-0.02051803421396887,-0.05190294481309071,-0.04764249831866998,1572818444.18029
59,0.4513855231051648,0.4393931488669771,0.4235520618078791,0.4272349697264942,-0.01769089633173758,-0.02017291203285268,-0.05117408587547057,-0.04706929052660756,1572818444.189757
60,0.4513535003688566,0.4394056803389336,0.4232321721926204,0.4268311793884617,-0.01731582388363229,-0.01950999126315376,-0.05028996531982258,-0.04676805903015299,1572818444.200308
61,0.4513226185347051,0.4394177118817223,0.4229243219625564,0.4254896601291409,-0.01694556786394079,-0.01887622748382153,-0.04932437965342777,-0.04914905860740815,1572818444.211677
62,0.4505817958976648,0.4393330104276725,0.4219104116969397,0.4248776210008495,-0.01808078393489048,-0.01851623027446101,-0.05078556918809057,-0.04922451013727468,1572818444.223604
63,0.4504744972716618,0.4393460494120982,0.42139219595683,0.4242819097639993,-0.01786797152291176,-0.01792390811121856,-0.05064769569209144,-0.04940288720144004,1572818444.234534
64,0.4502809860034698,0.4391725435774874,0.4205269023666643,0.4235805874595924,-0.01786633873574888,-0.01786544527257711,-0.05178937909582708,-0.0499000140308628,1572818444.245404
65,0.4500925774909355,0.439096174107146,0.4200414194948696,0.4230175310134387,-0.01786048592006724,-0.01755443275772877,-0.05154040539411409,-0.04999016324581798,1572818444.256091
66,0.449997251540225,0.4389316361596026,0.4195710493333019,0.422227159310162,-0.01767094812973313,-0.017546215856214,-0.05145772618512975,-0.05102630812859562,1572818444.26562
67,0.4498178489676304,0.4386819476365987,0.4191153909048624,0.4216970175340607,-0.01769924227060994,-0.01778777020525418,-0.05132765572869986,-0.051175162131787,1572818444.275131
68,0.4497293846501557,0.4384381598337267,0.4186740391034817,0.4205739072321072,-0.0175035585587973,-0.01799997269204613,-0.0511491667937168,-0.05322681514878886,1572818444.284665
69,0.4495583813516416,0.4382890269334585,0.4182465868859265,0.4200789680851045,-0.01751626655006833,-0.01793970337677423,-0.05094214552367889,-0.0531959767965233,1572818444.294135
70,0.4493917070490542,0.4381441150871326,0.4177148027219895,0.4195998282126909,-0.01751545605201047,-0.01786804401278754,-0.05110401020943062,-0.05310433850941765,1572818444.30367
71,0.4492292339786035,0.4380903616586006,0.4171974352239107,0.4190137562780551,-0.01750652689507825,-0.01755617408229717,-0.05121403899910282,-0.05336492144788869,1572818444.313166
72,0.4490708380565501,0.4381241566090447,0.4168113737920873,0.4180779480408545,-0.01744636738810246,-0.01703367831454297,-0.05072683021737798,-0.05435892235557389,1572818444.323938
73,0.4489989486672292,0.437987897480084,0.4164377807411351,0.4176490279982334,-0.01721852764887156,-0.01692172747441613,-0.05022049980277198,-0.05391894501319956,1572818444.33476
74,0.4488476729641653,0.4379389550777075,0.4155005932499511,0.4172346809441646,-0.01714563439318586,-0.01661352066440405,-0.05129517990325369,-0.053438115469459,1572818444.345777
75,0.4487001048237481,0.4373967100312569,0.414689248557878,0.4168343963538769,-0.01707306602621386,-0.01743012925843998,-0.05202728416437745,-0.05295683810255239,1572818444.356616
76,0.4486363686789308,0.4371907159778843,0.4142440368352279,0.4159675872383921,-0.01684579206660002,-0.01746533906637622,-0.05167848715798617,-0.05371778241610494,1572818444.367542
77,0.448574473978078,0.4367398326256743,0.4140464688326047,0.4153567345121431,-0.01662230757213871,-0.01804892776567008,-0.05066261000011744,-0.05379388366973267,1572818444.378381
78,0.4483578624920808,0.4365445735696996,0.4135110875305486,0.4148827901855497,-0.01674545718627994,-0.01810973540319678,-0.05083688485011288,-0.05368422614678972,1572818444.38788
79,0.4482233773878339,0.4364372411405874,0.413104338155827,0.4143033446119532,-0.01669644488353472,-0.01794986031022412,-0.05060622720148629,-0.0538966026184346,1572818444.397316
80,0.4480920806743986,0.4364153716343995,0.4122530413994826,0.4133793985477237,-0.01664220792119162,-0.01758453738072483,-0.05175985635185675,-0.05507994405992397,1572818444.406767
81,0.4480406938575991,0.4359070470310116,0.4118744182900981,0.4129534987399683,-0.0164285501547479,-0.01842076128961443,-0.05140862178913165,-0.05479933909145825,1572818444.416253
82,0.4479148950457285,0.4356475150603697,0.4115078188913404,0.4126620340810652,-0.01636679519788154,-0.01862705581094276,-0.05102802357489652,-0.05414042260224759,1572818444.42581
83,0.4477920067846155,0.435392866852012,0.4111528520883683,0.4122627255332055,-0.016304669596699,-0.01882221177068381,-0.05064319334484058,-0.05382064664747234,1572818444.43524
84,0.4476719477795663,0.4353068786807411,0.4110345026009439,0.4119942592054036,-0.01621575752893186,-0.01857834787988857,-0.04952721983964053,-0.05306671923787678,1572818444.445715
85,0.4474805029028941,0.4352233315666161,0.4108102943929801,0.4117357696393413,-0.016242665762416,-0.01833167183763397,-0.04869825263836544,-0.05228319321003463,1572818444.456531
86,0.4474403751513576,0.4350621153996733,0.4099385863019522,0.4114867901747274,-0.01601909403810772,-0.01825412595711402,-0.04961589423346097,-0.0514919269661429,1572818444.467362
87,0.4473283529992881,0.4348251624620136,0.4097390325207066,0.411246878948041,-0.01591826342197478,-0.01833416813999791,-0.04870969170623948,-0.05069520579380649,1572818444.478193
88,0.4472188573433458,0.4347511973970193,0.4088908594389284,0.411015617528635,-0.01581438914782653,-0.01808307037877396,-0.04955073835871997,-0.04988813777742927,1572818444.489136
89,0.4471118182999135,0.4343657989459747,0.4081611271439967,0.4107926096205757,-0.01571064889502561,-0.01845649854085854,-0.0500652138009417,-0.0490818205459862,1572818444.500009
90,0.4470071680805715,0.4338260382098634,0.4074422733626251,0.4105774798293145,-0.01563111228686391,-0.01928749779643585,-0.05082181776420265,-0.04835648280993964,1572818444.509449
91,0.4469048409346012,0.4334469440890817,0.4068474437090291,0.4103698724918073,-0.0155475777625598,-0.0197348960063458,-0.05115443484123842,-0.04762106868115761,1572818444.518999
92,0.4468047730921115,0.4333139536251521,0.4067163951095222,0.4094266701185234,-0.01546322634724962,-0.01960886520311129,-0.05008761561452166,-0.04904956442574537,1572818444.528505
93,0.4467069027078989,0.4331043251220863,0.4065906141986981,0.4091351139173786,-0.01537877138958214,-0.01966559920655434,-0.04902536560926099,-0.04853336193156417,1572818444.537933
94,0.4466111698061355,0.4329786310758482,0.4063609041753708,0.40831670712967,-0.01529247103009091,-0.01953055149961451,-0.0483025042209364,-0.04960844434840977,1572818444.547384
95,0.4465175162259658,0.4329350532986699,0.4061390903912551,0.4080487762026123,-0.01520621030186625,-0.01921922928892883,-0.04758323939594384,-0.04900634368345982,1572818444.556759
96,0.4463577200521057,0.4325811341451746,0.4058185616375782,0.4073594405135977,-0.01520947163599125,-0.01952979696264224,-0.0470973684061719,-0.04950384109117489,1572818444.567129
97,0.4463365611930086,0.4324659908490394,0.4059293051753378,0.4072219982863535,-0.01499893115972504,-0.01934224935615867,-0.04544833646152194,-0.04845967309785201,1572818444.578106
98,0.4462488230367242,0.4323537273383151,0.4058283683397548,0.4070897773698045,-0.0148880604881302,-0.01915525084964401,-0.04436800736369329,-0.04741895159260719,1572818444.589075
99,0.4462295787713849,0.4323981222964826,0.4057312140534677,0.4069625051378329,-0.01468202287269967,-0.01868269256780351,-0.04330220655239674,-0.04638743239251801,1572818444.599912
100,0.4461450121685351,0.432137480762509,0.4053364724393232,0.4057030442032502,-0.01457463525128624,-0.01879479337612184,-0.0430987165751682,-0.04844401205140941,1572818444.610696
101,0.445996869208802,0.4318047450359273,0.4050508651648572,0.4056038954655223,-0.0145592932577105,-0.01903112155034906,-0.04259688688475633,-0.0472399725006671,1572818444.621598
102,0.4459162680366165,0.4317046998932106,0.4051710757809149,0.4056138040745646,-0.0144608416433806,-0.01885263176692035,-0.04098842555310051,-0.04574523678303017,1572818444.631491
103,0.4457726580434256,0.4317584951749932,0.4050910147186588,0.4056232961082138,-0.01446874771064359,-0.01836786399896416,-0.04000039812554138,-0.04426570124224482,1572818444.641078
104,0.4456958530489932,0.4317360525592165,0.4050138292494315,0.4057333016984179,-0.01437115698590007,-0.01804766175457386,-0.03902631234981254,-0.04246887705874305,1572818444.650718
105,0.4455566144374522,0.4318617237740792,0.4048444169860357,0.4058393681912,-0.01437164053112695,-0.01742907040645518,-0.03836850363352728,-0.04069534471145071,1572818444.660385
106,0.4454834417548455,0.4319114038706776,0.4049618990527995,0.4055502606362295,-0.01427203321076722,-0.01697265729281611,-0.03683221388603102,-0.04033055431852328,1572818444.670031
107,0.4453484169746046,0.4318873991443118,0.4048902165751829,0.4046850865151519,-0.01426947746327758,-0.01667878145092348,-0.03591808654520443,-0.04199469515575593,1572818444.67961
108,0.4452155345001146,0.4320068869903661,0.4041819962677221,0.4049120477248794,-0.01424674033493716,-0.01611051627508417,-0.03690676765554705,-0.03983059948031224,1572818444.690084
109,0.445084767853976,0.4321238335771094,0.4044037936459195,0.4049353679688606,-0.01421222226874154,-0.01556486288466576,-0.03512401514795465,-0.03835512763988046,1572818444.701152
110,0.4449560901813209,0.4321678364684384,0.4047118644704615,0.4052475639199681,-0.014174508902539,-0.0151622040757529,-0.03310034439263126,-0.03599708520756525,1572818444.712317
111,0.4447668611701709,0.4320017159640098,0.4039102662232824,0.4056483322949153,-0.01421726031500726,-0.01516190251787644,-0.03443709531413224,-0.03332442822426744,1572818444.723284
112,0.4447052079468848,0.4321857585493367,0.4040458661014985,0.4052718757558569,-0.01409684560853205,-0.01452537741131433,-0.03286916948125479,-0.03332296878395762,1572818444.734594
113,0.4445826469178739,0.4322281762696423,0.4043627768572461,0.4056716697977951,-0.01405292550194613,-0.01414953102201133,-0.03077355292973727,-0.03077934963496479,1572818444.745851
114,0.4444620639883801,0.4323380857640675,0.4045802190194162,0.4056793739546217,-0.01403268417184084,-0.01362366869763764,-0.02888055823178811,-0.02956881309279884,1572818444.755452
115,0.4443434311936568,0.4323776192076496,0.4047000535778262,0.4060636240673761,-0.0140093525598961,-0.01325675220359138,-0.02738415599357838,-0.02691884644877165,1572818444.765105
116,0.4442882821928836,0.4324161636625045,0.4040908899453367,0.4058751516124302,-0.01389884193977598,-0.01290060370516722,-0.02866949931471894,-0.02661917755366056,1572818444.774845
117,0.44399008320337,0.4318540823515047,0.404679227555094,0.4065317533321969,-0.01410525864204713,-0.01378482790410025,-0.02548334534768802,-0.02309834300166979,1572818444.784937
118,0.4440010070903215,0.4321057174842377,0.404705688986678,0.4070901124788326,-0.01390385907287178,-0.01295595236438775,-0.02439372733119771,-0.01987419007290566,1572818444.794886
119,0.444011665466047,0.4319429820872738,0.4051874627549835,0.4075467831547656,-0.01370419898866772,-0.01304259272276801,-0.02152780009194148,-0.01700786213727098,1572818444.804485
120,0.4440823381969787,0.4323303716658102,0.4060303600317922,0.4083785152746254,-0.01343335189100506,-0.01199467241195375,-0.01751932423190768,-0.01286859170504033,1572818444.815209
121,0.4440917978786794,0.4326478745405072,0.4069713922687632,0.4089179897974464,-0.01324106152903147,-0.0111094265314864,-0.01319949145120156,-0.01005567298773836,1572818444.826462
122,0.4441602130871036,0.4328933704855768,0.4074364464933116,0.409646302577442,-0.01297872846895225,-0.0103600500281393,-0.01068805427990735,-0.006479324101198057,1572818444.837528
123,0.4443449268379783,0.4332058852612819,0.4083781395801785,0.4105697208030102,-0.01257508215813454,-0.009479887252934307,-0.006277580065793234,-0.002104515894193655,1572818444.848614
124,0.4444100094774968,0.4337273557941222,0.4080324109787594,0.4116988771193622,-0.01231978048651193,-0.008174695564744127,-0.00747503118203992,0.003145650544718456,1572818444.85981
125,0.4445324229803557,0.4339641841557271,0.4090813254994629,0.412733204220053,-0.01199130679968521,-0.007454150671354173,-0.002553556373131326,0.008069604540741931,1572818444.870759
